OBJECTID,STREETSEG,WEEKNUMBER,HIGHSPEED_AM_NORUSH,HIGHSPEED_AM_RUSH,HIGHSPEED_EVENING,HIGHSPEED_NO_TIME,HIGHSPEED_OVERNIGHT,HIGHSPEED_PM_NORUSH,HIGHSPEED_PM_RUSH,LOWSPEED_AM_NORUSH,LOWSPEED_AM_RUSH,LOWSPEED_EVENING,LOWSPEED_NO_TIME,LOWSPEED_OVERNIGHT,LOWSPEED_PM_NORUSH,LOWSPEED_PM_RUSH,OTHER_AM_NORUSH,OTHER_AM_RUSH,OTHER_EVENING,OTHER_NO_TIME,OTHER_OVERNIGHT,OTHER_PM_NORUSH,OTHER_PM_RUSH,UNSAFEDRIVING_AM_NORUSH,UNSAFEDRIVING_AM_RUSH,UNSAFEDRIVING_EVENING,UNSAFEDRIVING_NO_TIME,UNSAFEDRIVING_OVERNIGHT,UNSAFEDRIVING_PM_NORUSH,UNSAFEDRIVING_PM_RUSH,UNSAFEOPER_AM_NORUSH,UNSAFEOPER_AM_RUSH,UNSAFEOPER_EVENING,UNSAFEOPER_NO_TIME,UNSAFEOPER_OVERNIGHT,UNSAFEOPER_PM_NORUSH,UNSAFEOPER_PM_RUSH,UNSAFEVEHICLE_AM_NORUSH,UNSAFEVEHICLE_AM_RUSH,UNSAFEVEHICLE_EVENING,UNSAFEVEHICLE_NO_TIME,UNSAFEVEHICLE_OVERNIGHT,UNSAFEVEHICLE_PM_NORUSH,UNSAFEVEHICLE_PM_RUSH,REGISTEREDNAME,STREETTYPE,QUADRANT,FROMADDRESSLEFTTHEO,TOADDRESSLEFTTHEO,SHAPE_,SHAPELEN
14330,9826,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,WISCONSIN,AVE,NW,1738,1898,,128.561032470563
14331,9826,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,WISCONSIN,AVE,NW,1738,1898,,128.561032470563
14332,9832,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13TH,ST,NE,2700,2798,,118.876864148722
14333,9835,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7TH,ST,SE,700,752,,170.771660105215
14334,9849,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ERIE,ST,SE,3100,3198,,91.8502720914798
14335,9851,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,2240,2398,,342.522780880235
14336,9851,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,2240,2398,,342.522780880235
14337,9851,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SOUTH DAKOTA,AVE,NE,2240,2398,,342.522780880235
14338,9851,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,2240,2398,,342.522780880235
14339,9851,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,2240,2398,,342.522780880235
14340,9852,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRINIDAD,AVE,NE,1600,1618,,81.002175587637
14341,9863,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,ST,NW,2300,2430,,119.469599880495
14342,9867,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12TH,ST,NE,3700,3798,,186.245273456377
14343,9867,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12TH,ST,NE,3700,3798,,186.245273456377
14344,9875,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1ST,ST,SE,1100,1198,,116.260797983572
14345,9878,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6TH,ST,SE,4000,4018,,97.0448158505943
14346,9879,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14347,9879,2,1,0,0,0,0,0,0,6,7,3,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14348,9879,20,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14349,9879,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14350,9879,24,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14351,9879,28,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14352,9879,29,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14353,9879,3,0,0,0,0,0,1,0,7,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14354,9879,31,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14355,9879,32,0,0,0,0,0,0,0,0,0,3,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14356,9879,33,0,0,0,0,0,1,0,0,0,6,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14357,9879,34,0,0,0,0,0,0,0,0,0,8,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14358,9879,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14359,9879,36,0,0,0,0,0,0,1,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14360,9879,37,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14361,9879,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14362,9879,4,0,0,0,0,0,0,0,2,2,2,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14363,9879,40,0,0,0,0,0,0,0,0,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14364,9879,41,0,0,0,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14365,9879,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14366,9879,43,0,0,0,0,0,0,0,0,0,8,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14367,9879,44,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14368,9879,45,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14369,9879,46,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14370,9879,47,0,0,0,0,0,0,0,0,0,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14371,9879,48,0,0,0,0,0,0,0,1,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14372,9879,49,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14373,9879,5,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14374,9879,50,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14375,9879,51,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14376,9879,52,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14377,9879,53,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14378,9879,6,0,0,0,0,0,0,0,7,5,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14379,9879,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14380,9879,8,0,0,0,0,0,0,0,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14381,9879,9,0,0,0,0,0,0,0,1,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTH DAKOTA,AVE,NE,4200,4330,,263.078682030044
14382,9883,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BRANCH,AVE,SE,1200,1294,,116.745875386462
14383,9883,37,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BRANCH,AVE,SE,1200,1294,,116.745875386462
14384,9883,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BRANCH,AVE,SE,1200,1294,,116.745875386462
14385,9883,48,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BRANCH,AVE,SE,1200,1294,,116.745875386462
14386,9886,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13TH,ST,NW,4200,4498,,354.841016841385
14387,9888,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1ST,ST,SE,3800,3898,,156.280659221518
14388,9896,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6TH,ST,NW,800,898,,117.2921064858
14389,9896,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6TH,ST,NW,800,898,,117.2921064858
14390,9896,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6TH,ST,NW,800,898,,117.2921064858
14391,9896,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6TH,ST,NW,800,898,,117.2921064858
14392,9896,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6TH,ST,NW,800,898,,117.2921064858
14393,9896,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6TH,ST,NW,800,898,,117.2921064858
14394,9897,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DANA,PL,NW,5000,5032,,106.210500293461
14395,9909,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47TH,ST,NE,500,518,,80.8701020041077
14396,9917,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7TH,ST,NW,1200,1298,,177.210345369397
14397,9917,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7TH,ST,NW,1200,1298,,177.210345369397
14398,9920,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,KENILWORTH,TER,NE,740,898,,211.466562441739
14399,9920,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,KENILWORTH,TER,NE,740,898,,211.466562441739
14400,9922,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10TH,ST,SE,400,450,,96.4264999153276
14401,9922,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10TH,ST,SE,400,450,,96.4264999153276
14402,9922,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10TH,ST,SE,400,450,,96.4264999153276
14403,9922,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10TH,ST,SE,400,450,,96.4264999153276
14404,9923,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19TH,ST,NE,700,746,,147.108669439957
14405,9925,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,M,ST,SE,900,998,,95.864192088962
14406,9926,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CENTRAL,AVE,SE,5000,5068,,203.198418499581
14407,9928,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LANGSTON,PL,SE,2900,2998,,163.573531034266
14408,9929,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,WISCONSIN,AVE,NW,3300,3398,,128.479641464831
14409,9929,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,WISCONSIN,AVE,NW,3300,3398,,128.479641464831
14410,9929,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,WISCONSIN,AVE,NW,3300,3398,,128.479641464831
14411,9929,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,WISCONSIN,AVE,NW,3300,3398,,128.479641464831
14412,9929,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,WISCONSIN,AVE,NW,3300,3398,,128.479641464831
14413,9929,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WISCONSIN,AVE,NW,3300,3398,,128.479641464831
14414,9935,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,ST,NW,1800,1898,,154.688371585514
14415,9935,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,L,ST,NW,1800,1898,,154.688371585514
14416,9935,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,ST,NW,1800,1898,,154.688371585514
14417,9935,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,ST,NW,1800,1898,,154.688371585514
14418,9935,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,ST,NW,1800,1898,,154.688371585514
14419,9937,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BLAIR,RD,NW,5800,5898,,95.6475395171529
14420,9947,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MARYLAND,AVE,NE,1900,2098,,199.547764646827
14421,9947,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,MARYLAND,AVE,NE,1900,2098,,199.547764646827
14422,9951,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COLUMBIA,RD,NW,500,698,,325.996162033331
14423,9955,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17TH,ST,NW,1500,1516,,82.2204415186935
14424,9955,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17TH,ST,NW,1500,1516,,82.2204415186935
14425,9955,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17TH,ST,NW,1500,1516,,82.2204415186935
14426,9955,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17TH,ST,NW,1500,1516,,82.2204415186935
14427,9964,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BARRY,PL,NW,800,898,,84.3576788000074
14428,9964,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BARRY,PL,NW,800,898,,84.3576788000074
14429,9964,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BARRY,PL,NW,800,898,,84.3576788000074
14430,9973,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOWARD,RD,SE,700,998,,689.651241834526
14431,9973,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOWARD,RD,SE,700,998,,689.651241834526
14432,9973,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOWARD,RD,SE,700,998,,689.651241834526
14433,9974,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NORTH CAPITOL,ST,BN,1100,1130,,105.860039105817
14434,9974,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NORTH CAPITOL,ST,BN,1100,1130,,105.860039105817
14435,9974,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORTH CAPITOL,ST,BN,1100,1130,,105.860039105817
14436,9974,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,NORTH CAPITOL,ST,BN,1100,1130,,105.860039105817
14437,9977,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MICHIGAN,AVE,NE,400,598,,247.686605870956
14438,9977,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,MICHIGAN,AVE,NE,400,598,,247.686605870956
